"Uniprot_Accession","Uniprot_ID","KEGG_ID","Pathway_ID","Pathway_name"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05206","MicroRNAs in cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04510","Focal adhesion - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05205","Proteoglycans in cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa01521","EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04012","ErbB signaling pathway - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04010","MAPK signaling pathway - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa01524","Platinum drug resistance - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05224","Breast cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05223","Non-small cell lung cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05226","Gastric cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa01522","Endocrine resistance - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04530","Tight junction - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05213","Endometrial cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05219","Bladder cancer - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa04520","Adherens junction - Homo sapiens (human)"
"P04626","ERBB2_HUMAN","hsa:2064","hsa05212","Pancreatic cancer - Homo sapiens (human)"
"P21860","ERBB3_HUMAN","hsa:2065","hsa05206","MicroRNAs in cancer - Homo sapiens (human)"
"P21860","ERBB3_HUMAN","hsa:2065","hsa04010","MAPK signaling pathway - Homo sapiens (human)"
"P21860","ERBB3_HUMAN","hsa:2065","hsa05205","Proteoglycans in cancer - Homo sapiens (human)"
"P21860","ERBB3_HUMAN","hsa:2065","hsa04012","ErbB signaling pathway - Homo sapiens (human)"
"P21860","ERBB3_HUMAN","hsa:2065","hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"P21860","ERBB3_HUMAN","hsa:2065","hsa01521","EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)"
"P21860","ERBB3_HUMAN","hsa:2065","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"Q15303","ERBB4_HUMAN","hsa:2066","hsa05205","Proteoglycans in cancer - Homo sapiens (human)"
"Q15303","ERBB4_HUMAN","hsa:2066","hsa04020","Calcium signaling pathway - Homo sapiens (human)"
"Q15303","ERBB4_HUMAN","hsa:2066","hsa05014","Amyotrophic lateral sclerosis - Homo sapiens (human)"
"Q15303","ERBB4_HUMAN","hsa:2066","hsa04010","MAPK signaling pathway - Homo sapiens (human)"
"Q15303","ERBB4_HUMAN","hsa:2066","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"Q15303","ERBB4_HUMAN","hsa:2066","hsa04012","ErbB signaling pathway - Homo sapiens (human)"
"P07992","ERCC1_HUMAN","hsa:2067","hsa03420","Nucleotide excision repair - Homo sapiens (human)"
"P07992","ERCC1_HUMAN","hsa:2067","hsa03460","Fanconi anemia pathway - Homo sapiens (human)"
"P07992","ERCC1_HUMAN","hsa:2067","hsa01524","Platinum drug resistance - Homo sapiens (human)"
"P18074","ERCC2_HUMAN","hsa:2068","hsa03022","Basal transcription factors - Homo sapiens (human)"
"P18074","ERCC2_HUMAN","hsa:2068","hsa03420","Nucleotide excision repair - Homo sapiens (human)"
"O14944","EREG_HUMAN","hsa:2069","hsa04012","ErbB signaling pathway - Homo sapiens (human)"
"O14944","EREG_HUMAN","hsa:2069","hsa05210","Colorectal cancer - Homo sapiens (human)"
"O14944","EREG_HUMAN","hsa:2069","hsa04010","MAPK signaling pathway - Homo sapiens (human)"
"O14944","EREG_HUMAN","hsa:2069","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05223","Non-small cell lung cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04510","Focal adhesion - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05218","Melanoma - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05142","Chagas disease - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa01524","Platinum drug resistance - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05161","Hepatitis B - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05132","Salmonella infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05205","Proteoglycans in cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05211","Renal cell carcinoma - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05207","Chemical carcinogenesis - receptor activation - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04936","Alcoholic liver disease - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05221","Acute myeloid leukemia - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04922","Glucagon signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04920","Adipocytokine signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05135","Yersinia infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04611","Platelet activation - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05163","Human cytomegalovirus infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04210","Apoptosis - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05010","Alzheimer disease - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05231","Choline metabolism in cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05213","Endometrial cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05214","Glioma - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04371","Apelin signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04218","Cellular senescence - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04012","ErbB signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04370","VEGF signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05210","Colorectal cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04211","Longevity regulating pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04929","GnRH secretion - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05160","Hepatitis C - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04140","Autophagy - animal - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04933","AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04666","Fc gamma R-mediated phagocytosis - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04917","Prolactin signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa01522","Endocrine resistance - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05152","Tuberculosis - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04010","MAPK signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04728","Dopaminergic synapse - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04022","cGMP-PKG signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05212","Pancreatic cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04015","Rap1 signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05145","Toxoplasmosis - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa01521","EGFR tyrosine kinase inhibitor resistance - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04926","Relaxin signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05226","Gastric cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05215","Prostate cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04152","AMPK signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04935","Growth hormone synthesis, secretion and action - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04150","mTOR signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04014","Ras signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04660","T cell receptor signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04068","FoxO signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05167","Kaposi sarcoma-associated herpesvirus infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05131","Shigellosis - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04380","Osteoclast differentiation - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04931","Insulin resistance - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05224","Breast cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05222","Small cell lung cancer - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04668","TNF signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05162","Measles - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04072","Phospholipase D signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04910","Insulin signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05166","Human T-cell leukemia virus 1 infection - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04024","cAMP signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04915","Estrogen signaling pathway - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa05164","Influenza A - Homo sapiens (human)"
"P31749","AKT1_HUMAN","hsa:207","hsa04062","Chemokine signaling pathway - Homo sapiens (human)"
"P19447","ERCC3_HUMAN","hsa:2071","hsa03420","Nucleotide excision repair - Homo sapiens (human)"
"P19447","ERCC3_HUMAN","hsa:2071","hsa03022","Basal transcription factors - Homo sapiens (human)"
"Q92889","XPF_HUMAN","hsa:2072","hsa03420","Nucleotide excision repair - Homo sapiens (human)"
"Q92889","XPF_HUMAN","hsa:2072","hsa03460","Fanconi anemia pathway - Homo sapiens (human)"
"P28715","ERCC5_HUMAN","hsa:2073","hsa03420","Nucleotide excision repair - Homo sapiens (human)"
"Q03468","ERCC6_HUMAN","hsa:2074","hsa03420","Nucleotide excision repair - Homo sapiens (human)"
"P11308","ERG_HUMAN","hsa:2078","hsa05215","Prostate cancer - Homo sapiens (human)"
"P11308","ERG_HUMAN","hsa:2078","hsa05202","Transcriptional misregulation in cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05142","Chagas disease - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04071","Sphingolipid signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa01524","Platinum drug resistance - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04919","Thyroid hormone signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05200","Pathways in cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05160","Hepatitis C - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05017","Spinocerebellar ataxia - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05214","Glioma - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05218","Melanoma - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04066","HIF-1 signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05165","Human papillomavirus infection - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04261","Adrenergic signaling in cardiomyocytes - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04725","Cholinergic synapse - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05415","Diabetic cardiomyopathy - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05170","Human immunodeficiency virus 1 infection - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04923","Regulation of lipolysis in adipocytes - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05161","Hepatitis B - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04510","Focal adhesion - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04550","Signaling pathways regulating pluripotency of stem cells - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05208","Chemical carcinogenesis - reactive oxygen species - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04620","Toll-like receptor signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05135","Yersinia infection - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04218","Cellular senescence - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04914","Progesterone-mediated oocyte maturation - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04151","PI3K-Akt signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04213","Longevity regulating pathway - multiple species - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04630","JAK-STAT signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05162","Measles - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04625","C-type lectin receptor signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04211","Longevity regulating pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05210","Colorectal cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05169","Epstein-Barr virus infection - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04664","Fc epsilon RI signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05221","Acute myeloid leukemia - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04010","MAPK signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04068","FoxO signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05215","Prostate cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04613","Neutrophil extracellular trap formation - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04722","Neurotrophin signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05225","Hepatocellular carcinoma - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05164","Influenza A - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05213","Endometrial cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04062","Chemokine signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05230","Central carbon metabolism in cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05231","Choline metabolism in cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04668","TNF signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04910","Insulin signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05223","Non-small cell lung cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04932","Non-alcoholic fatty liver disease - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04922","Glucagon signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04936","Alcoholic liver disease - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04662","B cell receptor signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05211","Renal cell carcinoma - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05145","Toxoplasmosis - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04973","Carbohydrate digestion and absorption - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04015","Rap1 signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05220","Chronic myeloid leukemia - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05131","Shigellosis - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04926","Relaxin signaling pathway - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05212","Pancreatic cancer - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa05132","Salmonella infection - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04810","Regulation of actin cytoskeleton - Homo sapiens (human)"
"P31751","AKT2_HUMAN","hsa:208","hsa04915","Estrogen signaling pathway - Homo sapiens (human)"
